Customer ID,Age,Gender,Location,Income,Products Purchased/Interested In
685,56,Male,Suburban,56918,Investment Products
686,64,Female,Urban,61555,Credit Card
687,37,Female,Urban,60811,Savings Account
688,80,Male,Urban,53194,Credit Card
689,79,Male,Suburban,44847,Investment Products
690,46,Male,Rural,68270,Savings Account
691,36,Male,Suburban,28256,Savings Account
692,70,Female,Suburban,58969,Savings Account
693,38,Female,Urban,44746,Savings Account
694,80,Female,Rural,37531,Mortgage
695,20,Male,Rural,43975,Mortgage
696,18,Female,Suburban,72342,Credit Card
697,44,Male,Rural,55531,Savings Account
698,46,Female,Rural,34064,Credit Card
699,47,Female,Rural,27306,Mortgage
700,80,Female,Suburban,43493,Savings Account
701,80,Female,Suburban,78014,Mortgage
702,58,Male,Urban,57109,Savings Account
703,79,Male,Urban,44538,Savings Account
704,20,Female,Rural,79088,Investment Products
705,75,Female,Suburban,61469,Credit Card
706,29,Male,Urban,95153,Credit Card
707,44,Male,Rural,49143,Savings Account
708,62,Male,Suburban,15996,Credit Card
709,18,Male,Suburban,42563,Credit Card
710,48,Female,Urban,82732,Investment Products
711,34,Female,Rural,30342,Mortgage
712,71,Female,Suburban,40392,Investment Products
713,39,Male,Urban,31407,Savings Account
714,26,Female,Suburban,44731,Savings Account
715,74,Male,Suburban,12236,Credit Card
716,58,Male,Urban,34451,Savings Account
717,29,Female,Rural,79241,Mortgage
718,42,Female,Urban,28527,Mortgage
719,76,Male,Suburban,35061,Credit Card
720,65,Male,Rural,65035,Savings Account
721,69,Male,Suburban,72573,Mortgage
722,35,Female,Suburban,13148,Mortgage
723,54,Male,Urban,79854,Investment Products
724,65,Female,Rural,55241,Investment Products
725,74,Male,Suburban,9997,Savings Account
726,53,Female,Rural,63106,Credit Card
727,30,Male,Urban,32089,Credit Card
728,34,Male,Rural,65194,Mortgage
729,38,Male,Rural,72622,Investment Products
730,32,Male,Urban,38898,Credit Card
731,49,Male,Suburban,26448,Mortgage
732,56,Female,Urban,58643,Mortgage
733,52,Male,Rural,54235,Mortgage
734,72,Male,Urban,53978,Savings Account
735,54,Male,Rural,55755,Savings Account
736,39,Male,Urban,15782,Investment Products
737,36,Female,Urban,11845,Mortgage
738,68,Female,Urban,43371,Mortgage
739,51,Male,Urban,54764,Savings Account
740,64,Male,Rural,30262,Credit Card
741,18,Male,Rural,48006,Mortgage
742,33,Male,Suburban,94867,Credit Card
743,71,Female,Suburban,15082,Investment Products
744,47,Female,Rural,47525,Savings Account
745,70,Male,Suburban,63160,Investment Products
746,42,Male,Urban,23777,Credit Card
747,65,Male,Rural,65435,Credit Card
748,76,Male,Rural,46895,Investment Products
749,34,Male,Rural,28137,Credit Card
750,68,Male,Urban,31710,Mortgage
751,18,Female,Suburban,37503,Credit Card
752,69,Male,Urban,28800,Savings Account
753,60,Female,Suburban,79070,Investment Products
754,42,Male,Rural,40551,Credit Card
755,40,Female,Urban,61121,Mortgage
756,43,Female,Rural,94005,Investment Products
757,59,Male,Suburban,54049,Credit Card
758,61,Female,Suburban,37654,Investment Products
759,25,Male,Suburban,45026,Savings Account
760,19,Female,Urban,55231,Mortgage
761,69,Female,Rural,63728,Mortgage
762,34,Female,Suburban,59775,Credit Card
763,32,Female,Suburban,52308,Mortgage
764,41,Male,Suburban,72660,Investment Products
765,79,Female,Rural,20811,Mortgage
766,30,Male,Rural,7171,Savings Account
767,71,Female,Urban,78474,Savings Account
768,36,Male,Suburban,29217,Investment Products
769,59,Male,Rural,13699,Savings Account
770,71,Female,Urban,23745,Investment Products
771,36,Male,Urban,55334,Savings Account
772,54,Female,Suburban,27277,Savings Account
773,38,Female,Rural,35556,Mortgage
774,21,Male,Rural,73109,Investment Products
775,54,Female,Urban,47780,Credit Card
776,71,Male,Rural,68991,Savings Account
777,73,Female,Urban,56455,Investment Products
778,57,Female,Rural,49835,Investment Products
779,35,Female,Urban,52472,Savings Account
780,80,Male,Urban,29807,Savings Account
781,69,Male,Urban,51285,Investment Products
782,40,Male,Suburban,77163,Savings Account
783,36,Male,Suburban,62354,Investment Products
784,53,Male,Suburban,15149,Credit Card
785,54,Male,Suburban,37781,Mortgage
786,52,Female,Rural,28431,Credit Card
787,75,Male,Urban,32578,Credit Card
788,22,Male,Suburban,48187,Credit Card
789,48,Female,Suburban,54232,Mortgage
790,60,Male,Rural,25164,Credit Card
791,71,Male,Rural,16689,Investment Products
792,51,Female,Rural,57311,Mortgage
793,73,Male,Suburban,39917,Credit Card
794,57,Female,Rural,84205,Mortgage
795,33,Female,Suburban,45868,Mortgage
796,45,Female,Urban,58885,Savings Account
797,23,Female,Suburban,40974,Mortgage
798,41,Female,Rural,8524,Credit Card
799,37,Female,Urban,40872,Savings Account
800,75,Female,Rural,58738,Investment Products
801,31,Male,Urban,44156,Mortgage
802,73,Female,Suburban,32536,Credit Card
803,75,Male,Urban,56647,Savings Account
804,38,Female,Suburban,55052,Credit Card
805,44,Female,Suburban,68128,Credit Card
806,49,Female,Suburban,67406,Savings Account
807,33,Male,Urban,69767,Savings Account
808,35,Female,Urban,31170,Mortgage
809,56,Female,Urban,61026,Investment Products
810,36,Female,Urban,45915,Savings Account
811,59,Male,Suburban,43414,Savings Account
812,56,Male,Suburban,63159,Investment Products
813,34,Male,Urban,28713,Investment Products
814,43,Male,Rural,23091,Mortgage
815,60,Male,Suburban,52218,Mortgage
816,31,Female,Suburban,59905,Mortgage
817,64,Male,Urban,63624,Mortgage
818,65,Male,Urban,47017,Investment Products
819,29,Male,Rural,61455,Credit Card
820,61,Male,Rural,56979,Savings Account
821,36,Female,Urban,28612,Savings Account
822,35,Female,Urban,52322,Investment Products
823,48,Female,Urban,74610,Mortgage
824,54,Female,Urban,77681,Investment Products
825,43,Male,Suburban,30824,Investment Products
826,23,Female,Urban,47606,Mortgage
827,70,Male,Urban,59218,Savings Account
828,42,Male,Urban,66994,Savings Account
829,55,Female,Suburban,39742,Investment Products
830,71,Male,Rural,38527,Savings Account
831,54,Male,Suburban,52927,Investment Products
832,21,Male,Suburban,58922,Credit Card
833,20,Female,Suburban,55078,Credit Card
834,46,Female,Suburban,8358,Credit Card
835,19,Male,Rural,36064,Mortgage
836,37,Male,Suburban,20813,Credit Card
837,68,Male,Urban,13398,Mortgage
838,47,Female,Suburban,40257,Credit Card
839,72,Male,Suburban,45806,Savings Account
840,59,Female,Urban,35494,Mortgage
841,54,Male,Suburban,59734,Investment Products
842,68,Female,Suburban,67466,Mortgage
843,48,Female,Rural,20394,Savings Account
844,62,Female,Suburban,70034,Savings Account
845,18,Male,Suburban,28722,Investment Products
846,49,Female,Suburban,95903,Credit Card
847,80,Male,Rural,29812,Savings Account
848,80,Female,Rural,43661,Mortgage
849,39,Male,Suburban,62485,Mortgage
850,45,Female,Urban,80912,Mortgage
851,38,Male,Urban,59319,Investment Products
852,66,Male,Urban,57049,Investment Products
853,68,Female,Rural,47289,Mortgage
854,21,Male,Suburban,57524,Credit Card
855,18,Male,Suburban,78855,Savings Account
856,62,Female,Suburban,52310,Investment Products
857,48,Female,Suburban,49768,Savings Account
858,65,Male,Suburban,32415,Credit Card
859,40,Male,Rural,33850,Credit Card
860,26,Male,Urban,47264,Savings Account
861,27,Female,Suburban,54430,Credit Card
862,56,Female,Rural,84893,Mortgage
863,71,Male,Suburban,55573,Savings Account
864,46,Male,Suburban,41307,Mortgage
865,75,Male,Urban,73046,Mortgage
866,25,Male,Suburban,58565,Mortgage
867,52,Female,Suburban,60236,Savings Account
868,62,Female,Suburban,46545,Mortgage
869,54,Female,Suburban,58646,Investment Products
870,61,Male,Urban,73240,Mortgage
871,79,Female,Suburban,21619,Investment Products
872,31,Male,Suburban,70710,Credit Card
873,44,Male,Rural,58473,Savings Account
874,76,Male,Suburban,30335,Investment Products
875,34,Female,Suburban,43007,Credit Card
876,78,Male,Rural,58051,Credit Card
877,69,Male,Rural,87011,Savings Account
878,23,Female,Rural,17325,Savings Account
879,64,Female,Urban,40620,Savings Account
880,63,Male,Rural,44028,Mortgage
881,79,Male,Suburban,50591,Mortgage
882,63,Male,Urban,57876,Mortgage
883,24,Female,Suburban,57351,Credit Card
884,60,Female,Rural,53842,Credit Card
885,62,Female,Urban,73754,Investment Products
886,31,Female,Suburban,65287,Mortgage
887,43,Female,Suburban,52032,Savings Account
888,40,Male,Urban,18731,Savings Account
889,77,Male,Rural,47918,Mortgage
890,30,Male,Suburban,45933,Savings Account
891,73,Male,Urban,64621,Mortgage
892,42,Female,Rural,44804,Savings Account
893,79,Female,Urban,62143,Mortgage
894,22,Female,Urban,29755,Credit Card
895,34,Female,Suburban,73065,Investment Products
896,78,Female,Urban,49394,Credit Card
897,25,Female,Urban,31625,Credit Card
898,54,Female,Suburban,23081,Savings Account
899,44,Male,Rural,60714,Credit Card
900,43,Female,Urban,61792,Savings Account
901,72,Male,Rural,65014,Mortgage
902,79,Male,Rural,13670,Savings Account
903,80,Female,Suburban,36230,Mortgage
904,43,Female,Urban,64793,Credit Card
905,49,Female,Suburban,43915,Mortgage
906,44,Male,Urban,22477,Investment Products
907,18,Male,Urban,68615,Savings Account
908,66,Female,Urban,51852,Credit Card
909,67,Male,Suburban,26102,Credit Card
910,80,Female,Rural,36496,Credit Card
911,56,Male,Suburban,48982,Savings Account
912,49,Female,Suburban,31486,Investment Products
913,28,Male,Suburban,25156,Credit Card
914,56,Male,Urban,23564,Savings Account
915,20,Male,Urban,63946,Investment Products
916,35,Male,Suburban,41956,Credit Card
917,22,Female,Suburban,45989,Credit Card
918,77,Male,Urban,40305,Investment Products
919,70,Male,Rural,29442,Savings Account
920,51,Female,Suburban,46077,Investment Products
921,21,Male,Rural,44468,Investment Products
922,71,Male,Urban,26481,Investment Products
923,36,Male,Urban,74578,Credit Card
924,29,Male,Rural,48430,Mortgage
925,21,Male,Urban,48439,Savings Account
926,25,Female,Rural,39406,Mortgage
927,52,Male,Urban,56289,Credit Card
928,80,Female,Rural,48165,Investment Products
929,29,Male,Rural,34064,Mortgage
930,64,Male,Suburban,17829,Mortgage
931,80,Male,Suburban,34744,Credit Card
932,54,Female,Urban,93307,Credit Card
933,52,Male,Urban,54930,Credit Card
934,66,Male,Suburban,63116,Mortgage
935,73,Female,Urban,75939,Savings Account
936,68,Male,Urban,61939,Mortgage
937,71,Male,Suburban,29642,Mortgage
938,74,Male,Urban,28362,Investment Products
939,69,Female,Rural,69869,Credit Card
940,38,Male,Urban,49245,Savings Account
941,31,Female,Urban,56888,Mortgage
942,30,Female,Rural,38218,Credit Card
943,65,Female,Suburban,41619,Mortgage
944,73,Female,Suburban,35839,Credit Card
945,45,Male,Urban,65942,Investment Products
946,26,Female,Suburban,40735,Investment Products
947,43,Female,Rural,64455,Investment Products
948,70,Female,Suburban,50944,Credit Card
949,31,Female,Rural,47779,Savings Account
950,19,Female,Rural,29778,Savings Account
951,49,Male,Rural,13256,Mortgage
952,69,Female,Urban,23306,Investment Products
953,32,Female,Suburban,53989,Credit Card
954,50,Male,Urban,72684,Savings Account
955,71,Female,Rural,72449,Investment Products
956,76,Female,Urban,28298,Investment Products
957,55,Female,Rural,51338,Mortgage
958,44,Male,Suburban,97473,Credit Card
959,42,Male,Suburban,59479,Credit Card
960,38,Male,Urban,56881,Credit Card
961,73,Male,Rural,45775,Credit Card
962,35,Male,Urban,70601,Savings Account
963,77,Female,Rural,37549,Credit Card
964,76,Female,Suburban,58284,Savings Account
965,44,Male,Rural,55329,Credit Card
966,30,Male,Rural,12090,Savings Account
967,63,Male,Suburban,3806,Savings Account
968,19,Male,Suburban,59375,Mortgage
969,20,Female,Rural,-9085,Investment Products
970,37,Female,Suburban,56601,Mortgage
971,44,Male,Rural,77116,Savings Account
972,77,Male,Rural,40060,Mortgage
973,55,Male,Suburban,22584,Investment Products
974,25,Female,Suburban,26580,Credit Card
975,40,Female,Suburban,29785,Credit Card
976,22,Female,Urban,63938,Mortgage
977,71,Male,Suburban,50331,Investment Products
978,44,Female,Urban,40909,Mortgage
979,57,Male,Suburban,51906,Savings Account
980,60,Male,Urban,76857,Investment Products
981,31,Male,Suburban,88368,Savings Account
982,22,Female,Urban,47145,Credit Card
983,40,Male,Suburban,59897,Savings Account
984,70,Female,Suburban,64074,Credit Card
985,54,Male,Suburban,14463,Investment Products
986,29,Female,Rural,51778,Credit Card
987,29,Female,Urban,49196,Investment Products
988,26,Male,Rural,52830,Savings Account
989,73,Male,Rural,39744,Savings Account
990,64,Female,Urban,89235,Savings Account
991,61,Female,Rural,48858,Investment Products
992,69,Male,Suburban,48432,Credit Card
993,56,Male,Rural,80985,Investment Products
994,58,Male,Rural,53967,Investment Products
995,58,Female,Suburban,28562,Investment Products
996,77,Female,Suburban,77651,Credit Card
997,46,Female,Suburban,53882,Savings Account
998,48,Female,Suburban,67210,Mortgage
999,41,Female,Rural,28478,Savings Account
1000,32,Female,Urban,79946,Investment Products
1,50,Female,Rural,29526,Credit Card
2,21,Female,Urban,25738,Mortgage
3,57,Female,Suburban,58109,Credit Card
4,71,Female,Rural,65374,Investment Products
5,25,Male,Urban,47998,Investment Products
6,72,Female,Suburban,52061,Credit Card
7,42,Male,Suburban,17928,Investment Products
8,77,Female,Rural,67242,Credit Card
9,76,Male,Rural,53041,Investment Products
10,68,Male,Suburban,48561,Credit Card
11,51,Male,Urban,42481,Investment Products
12,59,Male,Urban,49984,Mortgage
13,29,Female,Suburban,49456,Investment Products
14,36,Male,Urban,44434,Savings Account
15,24,Female,Suburban,31932,Credit Card
16,22,Male,Urban,69010,Investment Products
17,79,Female,Suburban,71535,Savings Account
18,41,Male,Rural,43954,Investment Products
19,41,Male,Rural,71013,Mortgage
20,46,Male,Urban,36834,Credit Card
21,24,Male,Urban,60470,Savings Account
22,36,Male,Rural,70057,Mortgage
23,20,Female,Rural,55673,Investment Products
24,72,Female,Suburban,62994,Mortgage
25,20,Male,Rural,41906,Credit Card
26,54,Female,Rural,57268,Mortgage
27,69,Female,Urban,65406,Mortgage
28,59,Male,Urban,78237,Investment Products
29,78,Female,Urban,39399,Mortgage
30,54,Male,Suburban,46363,Investment Products
31,49,Male,Suburban,39622,Investment Products
32,18,Female,Urban,36118,Mortgage
33,79,Male,Rural,76869,Credit Card
34,46,Male,Urban,30967,Investment Products
35,60,Male,Urban,39048,Mortgage
36,27,Male,Urban,33254,Credit Card
37,63,Female,Urban,55720,Savings Account
38,37,Male,Suburban,58058,Mortgage
39,65,Male,Urban,60050,Mortgage
40,27,Male,Urban,47467,Credit Card
41,64,Male,Suburban,83949,Investment Products
42,33,Female,Suburban,60898,Credit Card
43,79,Male,Suburban,52134,Investment Products
44,57,Female,Suburban,69387,Investment Products
45,78,Female,Rural,56978,Credit Card
46,26,Male,Rural,41018,Credit Card
47,75,Male,Suburban,42675,Investment Products
48,55,Male,Suburban,50387,Investment Products
49,79,Male,Urban,42186,Mortgage
50,57,Male,Urban,50417,Mortgage
51,54,Male,Urban,44300,Mortgage
52,22,Male,Urban,36873,Investment Products
53,30,Male,Urban,69491,Mortgage
54,66,Male,Suburban,48873,Savings Account
55,48,Female,Suburban,74750,Credit Card
56,72,Female,Rural,40013,Mortgage
57,80,Male,Rural,50394,Credit Card
58,62,Female,Suburban,40570,Credit Card
59,19,Male,Rural,21960,Investment Products
60,26,Female,Urban,57222,Investment Products
61,67,Female,Urban,89220,Credit Card
62,77,Male,Suburban,60520,Credit Card
63,60,Female,Rural,39476,Savings Account
64,45,Female,Rural,15279,Credit Card
65,76,Male,Suburban,53966,Credit Card
66,45,Female,Suburban,50567,Investment Products
67,50,Female,Rural,53970,Savings Account
68,41,Female,Urban,58806,Mortgage
69,68,Male,Suburban,42293,Credit Card
70,58,Male,Suburban,91071,Credit Card
71,55,Female,Rural,47386,Savings Account
72,33,Male,Rural,17408,Savings Account
73,32,Male,Urban,65130,Savings Account
74,36,Female,Urban,66944,Investment Products
75,35,Female,Rural,16682,Savings Account
76,50,Male,Suburban,60738,Investment Products
77,53,Male,Urban,41648,Mortgage
78,63,Female,Suburban,35880,Savings Account
79,48,Female,Rural,72637,Savings Account
80,79,Female,Urban,70647,Investment Products
81,43,Male,Suburban,7645,Savings Account
82,29,Female,Urban,43614,Mortgage
83,25,Male,Rural,45474,Savings Account
84,19,Male,Suburban,83113,Savings Account
85,55,Female,Suburban,79836,Credit Card
86,36,Male,Urban,72833,Mortgage
87,68,Male,Suburban,8034,Savings Account
88,66,Female,Suburban,73578,Investment Products
89,54,Male,Suburban,9943,Mortgage
90,56,Female,Rural,47554,Credit Card
91,45,Male,Urban,21985,Mortgage
92,77,Female,Rural,58379,Savings Account
93,50,Male,Suburban,47814,Savings Account
94,45,Male,Rural,58970,Savings Account
95,45,Female,Urban,56214,Investment Products
96,56,Male,Suburban,38092,Savings Account
97,64,Female,Rural,134396,Mortgage
98,76,Female,Suburban,81330,Mortgage
99,37,Male,Suburban,55091,Investment Products
100,22,Female,Suburban,36236,Credit Card
101,65,Female,Urban,58369,Savings Account
102,74,Male,Urban,51997,Investment Products
103,62,Male,Rural,30015,Investment Products
104,58,Female,Suburban,73398,Mortgage
105,30,Male,Urban,53589,Mortgage
106,57,Male,Rural,59266,Credit Card
107,64,Male,Rural,33287,Credit Card
108,58,Female,Urban,62641,Credit Card
109,53,Male,Suburban,40497,Mortgage
110,21,Female,Rural,42184,Investment Products
111,22,Female,Rural,58482,Savings Account
112,62,Male,Rural,55154,Investment Products
113,57,Male,Rural,75339,Investment Products
114,63,Female,Urban,98989,Investment Products
115,65,Female,Rural,63776,Credit Card
116,72,Female,Suburban,25122,Credit Card
117,69,Female,Suburban,57263,Savings Account
118,44,Male,Rural,78766,Savings Account
119,21,Female,Suburban,31707,Investment Products
120,41,Male,Rural,59165,Investment Products
121,78,Female,Suburban,44257,Investment Products
122,53,Male,Suburban,65446,Savings Account
123,37,Female,Suburban,50823,Mortgage
124,48,Male,Urban,34637,Savings Account
125,79,Male,Urban,72800,Savings Account
126,65,Male,Suburban,56548,Savings Account
127,24,Male,Rural,52935,Investment Products
128,63,Male,Suburban,57761,Mortgage
129,61,Male,Suburban,19430,Investment Products
130,50,Female,Suburban,73953,Savings Account
131,49,Male,Urban,38772,Savings Account
132,18,Female,Rural,52333,Credit Card
133,79,Female,Suburban,47441,Mortgage
134,67,Male,Urban,55681,Mortgage
135,78,Male,Rural,35424,Mortgage
136,55,Female,Urban,69225,Investment Products
137,67,Male,Urban,55613,Savings Account
138,73,Female,Suburban,73018,Credit Card
139,23,Female,Rural,77080,Mortgage
140,76,Male,Suburban,68716,Investment Products
141,28,Female,Suburban,48843,Mortgage
142,35,Female,Suburban,69394,Credit Card
143,75,Male,Urban,-1243,Savings Account
144,75,Male,Suburban,43359,Mortgage
145,76,Female,Suburban,43969,Mortgage
146,59,Male,Rural,17463,Mortgage
147,20,Female,Suburban,57363,Mortgage
148,18,Male,Rural,45219,Mortgage
149,20,Male,Urban,99641,Mortgage
150,42,Male,Suburban,35876,Mortgage
151,62,Male,Urban,48864,Savings Account
152,42,Female,Rural,59767,Mortgage
153,59,Female,Urban,78771,Investment Products
154,73,Female,Urban,46534,Mortgage
155,60,Female,Suburban,68803,Mortgage
156,74,Female,Urban,64226,Credit Card
157,73,Male,Suburban,55259,Credit Card
158,44,Male,Rural,18384,Credit Card
159,69,Male,Rural,97279,Savings Account
160,50,Male,Urban,76606,Savings Account
161,64,Female,Rural,40894,Credit Card
162,75,Male,Rural,75548,Savings Account
163,76,Male,Suburban,48622,Investment Products
164,42,Male,Rural,18610,Credit Card
165,35,Male,Suburban,21615,Mortgage
166,64,Male,Urban,42832,Mortgage
167,71,Male,Suburban,26317,Mortgage
168,36,Male,Rural,93257,Credit Card
169,33,Male,Urban,54125,Mortgage
170,21,Female,Rural,49424,Mortgage
171,23,Female,Urban,59797,Savings Account
172,28,Male,Suburban,41862,Savings Account
173,53,Male,Suburban,75885,Credit Card
174,51,Female,Suburban,60039,Investment Products
175,20,Female,Suburban,18632,Mortgage
176,67,Male,Rural,88465,Credit Card
177,50,Male,Urban,59695,Investment Products
178,43,Male,Rural,48251,Credit Card
179,71,Female,Suburban,72316,Investment Products
180,42,Female,Rural,71468,Credit Card
181,22,Male,Rural,28423,Savings Account
182,23,Male,Suburban,45350,Credit Card
183,19,Female,Rural,64730,Investment Products
184,47,Male,Urban,52055,Credit Card
185,76,Female,Suburban,44521,Savings Account
186,45,Female,Suburban,42129,Investment Products
187,71,Male,Urban,71167,Savings Account
188,27,Male,Urban,26739,Savings Account
189,51,Male,Urban,5492,Credit Card
190,34,Male,Rural,24470,Mortgage
191,36,Male,Suburban,56823,Credit Card
192,41,Female,Urban,55694,Mortgage
193,35,Female,Urban,72639,Investment Products
194,34,Male,Urban,67675,Credit Card
195,76,Female,Rural,58125,Investment Products
196,55,Male,Suburban,16843,Credit Card
197,64,Female,Rural,62413,Credit Card
198,18,Female,Suburban,34755,Mortgage
199,31,Female,Urban,52234,Savings Account
200,44,Female,Urban,27725,Mortgage
201,77,Female,Urban,70204,Mortgage
202,71,Female,Rural,59912,Investment Products
203,28,Female,Suburban,77217,Investment Products
204,60,Female,Suburban,61809,Credit Card
205,47,Male,Urban,34390,Savings Account
206,43,Female,Rural,23038,Mortgage
207,19,Male,Urban,60606,Savings Account
208,57,Female,Suburban,70235,Credit Card
209,77,Female,Suburban,50349,Savings Account
210,24,Female,Suburban,53048,Mortgage
211,47,Male,Rural,63974,Investment Products
212,65,Female,Suburban,78728,Savings Account
213,45,Female,Rural,62803,Investment Products
214,55,Male,Rural,39748,Savings Account
215,18,Female,Suburban,53050,Savings Account
216,43,Male,Rural,16804,Mortgage
217,46,Male,Suburban,99012,Mortgage
218,41,Female,Urban,71444,Credit Card
219,20,Female,Urban,36648,Mortgage
220,20,Female,Suburban,69830,Mortgage
221,33,Female,Urban,53183,Credit Card
222,45,Male,Suburban,54279,Savings Account
223,24,Male,Rural,66091,Credit Card
224,51,Male,Suburban,38254,Credit Card
225,27,Female,Rural,64573,Investment Products
226,59,Female,Suburban,35580,Investment Products
227,18,Male,Suburban,37106,Mortgage
228,45,Female,Suburban,38783,Credit Card
229,71,Female,Suburban,55617,Credit Card
230,47,Male,Urban,49039,Credit Card
231,31,Male,Rural,33359,Mortgage
232,71,Female,Rural,22888,Credit Card
233,35,Male,Urban,51256,Investment Products
234,44,Male,Rural,40092,Investment Products
235,18,Female,Urban,34045,Investment Products
236,20,Female,Suburban,33993,Credit Card
237,62,Female,Suburban,26815,Investment Products
238,46,Female,Rural,55315,Mortgage
239,72,Female,Urban,36155,Savings Account
240,18,Male,Rural,90636,Credit Card
241,25,Female,Rural,39086,Savings Account
242,38,Female,Suburban,51027,Savings Account
243,18,Male,Suburban,53258,Savings Account
244,39,Female,Suburban,70072,Savings Account
245,62,Female,Rural,40570,Investment Products
246,52,Female,Suburban,41908,Investment Products
247,79,Female,Urban,95877,Mortgage
248,78,Female,Rural,81065,Credit Card
249,48,Male,Rural,46648,Savings Account
250,44,Male,Urban,26568,Mortgage
251,37,Male,Rural,63430,Investment Products
252,71,Male,Rural,57114,Savings Account
253,55,Male,Suburban,53294,Investment Products
254,58,Female,Suburban,84536,Mortgage
255,69,Female,Urban,81548,Mortgage
256,35,Female,Urban,27580,Mortgage
257,62,Male,Rural,49387,Credit Card
258,22,Male,Urban,27518,Mortgage
259,34,Male,Urban,48999,Investment Products
260,36,Female,Suburban,51878,Investment Products
261,74,Female,Rural,64971,Mortgage
262,32,Female,Urban,-7852,Investment Products
263,37,Male,Suburban,34056,Mortgage
264,76,Male,Urban,78994,Savings Account
265,65,Female,Rural,92905,Investment Products
266,73,Male,Urban,29474,Mortgage
267,31,Male,Rural,69217,Mortgage
268,26,Male,Rural,55722,Mortgage
269,57,Female,Suburban,54181,Savings Account
270,64,Female,Rural,56390,Mortgage
271,66,Male,Urban,39460,Investment Products
272,28,Male,Rural,43600,Mortgage
273,55,Male,Rural,59241,Mortgage
274,41,Female,Rural,14426,Mortgage
275,41,Male,Suburban,43118,Mortgage
276,64,Female,Suburban,58540,Investment Products
277,75,Male,Urban,10518,Mortgage
278,79,Male,Urban,102505,Savings Account
279,77,Female,Suburban,38559,Savings Account
280,65,Male,Suburban,39804,Savings Account
281,19,Female,Suburban,42625,Savings Account
282,40,Female,Suburban,50084,Savings Account
283,46,Male,Rural,18033,Savings Account
284,47,Female,Suburban,33849,Savings Account
285,27,Male,Suburban,72709,Investment Products
286,34,Female,Rural,52179,Credit Card
287,32,Male,Urban,65226,Investment Products
288,45,Male,Rural,47807,Credit Card
289,78,Female,Suburban,89175,Savings Account
290,73,Female,Suburban,59162,Mortgage
291,80,Male,Rural,64013,Investment Products
292,30,Female,Rural,84537,Investment Products
293,20,Female,Rural,66587,Mortgage
294,34,Male,Rural,66354,Investment Products
295,59,Male,Suburban,21894,Credit Card
296,58,Male,Suburban,72159,Savings Account
297,57,Female,Urban,40291,Savings Account
298,19,Female,Rural,51556,Savings Account
299,65,Male,Suburban,81573,Investment Products
300,59,Male,Suburban,30424,Investment Products
301,44,Female,Urban,1001,Credit Card
302,61,Male,Urban,60305,Investment Products
303,61,Female,Urban,41823,Savings Account
304,42,Male,Suburban,54690,Investment Products
305,47,Female,Urban,49929,Credit Card
306,35,Female,Suburban,101672,Investment Products
307,62,Female,Rural,64030,Savings Account
308,54,Male,Rural,28042,Mortgage
309,57,Male,Suburban,56384,Investment Products
310,68,Female,Rural,79147,Credit Card
311,55,Female,Urban,28624,Investment Products
312,37,Male,Rural,22527,Savings Account
313,77,Male,Suburban,27680,Investment Products
314,59,Female,Rural,74289,Investment Products
315,72,Male,Suburban,25725,Mortgage
316,75,Male,Suburban,74922,Credit Card
317,79,Male,Rural,42451,Investment Products
318,32,Female,Rural,44597,Mortgage
319,56,Male,Rural,41711,Savings Account
320,76,Female,Rural,70839,Mortgage
321,63,Male,Urban,85659,Mortgage
322,27,Female,Urban,66621,Investment Products
323,42,Male,Urban,73431,Investment Products
324,29,Female,Rural,69309,Investment Products
325,34,Male,Rural,38186,Investment Products
326,65,Male,Rural,61425,Savings Account
327,39,Male,Rural,23633,Mortgage
328,80,Female,Urban,33711,Mortgage
329,61,Female,Urban,64551,Investment Products
330,31,Male,Rural,67515,Investment Products
331,40,Male,Urban,56516,Investment Products
332,71,Male,Suburban,39512,Savings Account
333,42,Male,Suburban,23605,Credit Card
334,29,Male,Suburban,54898,Investment Products
335,37,Male,Suburban,49484,Credit Card
336,47,Male,Rural,28975,Credit Card
337,65,Male,Rural,30189,Credit Card
338,46,Female,Suburban,52279,Mortgage
339,78,Female,Urban,11398,Investment Products
340,42,Female,Rural,22092,Investment Products
341,70,Female,Urban,41426,Investment Products
342,72,Female,Suburban,35723,Investment Products
343,52,Female,Urban,20349,Investment Products
344,28,Male,Suburban,70335,Credit Card
345,48,Female,Suburban,49071,Mortgage
346,61,Female,Rural,35680,Savings Account
347,67,Male,Urban,76336,Credit Card
348,68,Male,Suburban,39059,Mortgage
349,21,Male,Rural,51286,Credit Card
350,59,Female,Urban,54944,Credit Card
351,69,Male,Suburban,50799,Investment Products
352,27,Female,Urban,61544,Credit Card
353,68,Female,Rural,64050,Credit Card
354,56,Female,Urban,25079,Savings Account
355,73,Male,Suburban,25324,Credit Card
356,72,Female,Suburban,45420,Mortgage
357,45,Male,Rural,13303,Investment Products
358,80,Female,Rural,27763,Credit Card
359,22,Female,Urban,52740,Investment Products
360,19,Female,Suburban,75923,Mortgage
361,48,Female,Urban,44392,Credit Card
362,78,Male,Suburban,67653,Investment Products
363,67,Male,Rural,49042,Mortgage
364,45,Female,Urban,70252,Credit Card
365,41,Female,Urban,42800,Credit Card
366,43,Male,Suburban,71997,Credit Card
367,36,Female,Suburban,62449,Investment Products
368,44,Male,Rural,35321,Mortgage
369,38,Female,Suburban,36892,Mortgage
